b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
-5.8931026,-6.9913535,-8.1463928,-9.3906212,-10.31337,-11.454954,-11.99076,-13.499691,-14.780354,-16.057674,-16.853411,-17.16243,-17.902704,-20.258883,-20.555471,-21.934095,-23.498892,-23.601862,-25.937754,-26.210596
15.85881,14.438156,13.307749,11.233938,9.9838543,8.7391806,7.0757442,5.3092327,5.03544,3.3239002,1.3552181,1.4105761,.50706714,-.82735389,-3.0763915,-4.779232,-5.7043138,-8.1912928,-9.1622,-9.5315952
-.22459599,-1.1914637,-2.4787686,-3.3532352,-4.9713793,-5.4766293,-6.9807701,-7.659183,-9.8062248,-10.313635,-11.365292,-13.067794,-13.226717,-14.699037,-14.93291,-17.011942,-17.644035,-18.95974,-19.645041,-20.945858
2.1148467,.99603999,-.23844372,-1.0528179,-2.8666387,-3.7444582,-4.6397719,-5.8427644,-6.8579216,-8.3222914,-9.7533579,-11.865348,-12.468801,-13.057624,-14.504666,-15.370971,-16.407076,-19.117279,-18.103462,-18.998022
-5.7486172,-7.0530634,-7.915832,-9.2428141,-9.8248634,-11.632736,-11.48302,-13.613824,-14.218331,-16.279335,-16.136522,-18.136143,-19.050098,-20.781445,-21.273216,-22.080284,-22.709023,-24.180077,-25.503345,-26.293098
-3.7005184,-4.7009802,-6.0842476,-7.2910242,-8.5552416,-9.0363131,-10.618803,-11.564255,-13.145129,-13.157849,-14.167978,-15.092286,-17.091375,-18.249006,-18.648787,-19.447252,-20.91486,-21.414181,-22.928865,-24.840294
.34422123,-.5333975,-2.2201037,-3.0332797,-4.9379711,-5.7711711,-6.3704619,-6.970612,-9.9437656,-9.7722521,-11.51473,-11.840532,-13.978467,-15.827406,-16.645655,-17.228842,-19.53557,-19.844732,-20.567118,-21.914467
-10.216557,-11.095718,-12.046671,-13.317557,-14.465369,-15.580435,-16.774345,-17.436079,-18.327114,-19.371174,-20.540174,-21.390247,-22.247892,-23.596869,-23.540897,-25.044275,-26.803988,-26.588627,-28.680208,-29.852129
-23.497473,-24.232206,-25.158962,-25.970743,-26.78215,-27.704748,-28.298264,-29.624636,-29.800783,-30.857151,-31.822315,-32.878017,-33.454712,-34.73177,-35.780727,-36.16951,-36.85873,-37.385128,-38.616344,-39.799538
-12.259269,-13.581656,-14.389334,-15.397757,-16.433971,-17.412556,-18.41588,-18.714287,-20.336992,-21.19245,-22.120562,-23.16958,-24.624687,-25.364641,-26.738916,-26.780071,-27.994371,-28.846409,-30.310797,-30.885624
