b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
-3.2013226,-4.1623774,-5.1463118,-6.082778,-7.1875119,-8.1008625,-8.9505339,-9.9777346,-10.964393,-11.936673,-12.769596,-13.7521,-14.666867,-15.729065,-16.674894,-17.648651,-18.529097,-19.612171,-20.502798,-21.378145
12.260822,11.152975,10.054098,8.8649635,7.8284869,6.8050098,5.5189657,4.4855776,3.3304648,2.1576486,.97785765,-.011616375,-1.0220889,-2.0741911,-3.197057,-4.4215183,-5.6223125,-6.4297862,-7.7905917,-8.8908501
-3.7883065,-4.7440543,-5.7248478,-6.6590991,-7.6593404,-8.6559362,-9.6239738,-10.738347,-11.667176,-12.412788,-13.596056,-14.60772,-15.394952,-16.202055,-17.344393,-18.253096,-19.157789,-20.167259,-21.033377,-22.034641
-1.3262819,-2.3395209,-3.3398833,-4.3611255,-5.3244061,-6.2877855,-7.2806172,-8.3314743,-9.2940207,-10.330621,-11.189076,-12.141085,-13.192976,-14.234243,-15.099533,-16.187933,-17.129189,-18.166132,-19.22814,-20.073473
-.34459051,-1.3612393,-2.3021436,-3.3886476,-4.3035479,-5.3548303,-6.2830563,-7.3687491,-8.3732729,-9.4510145,-10.226768,-11.268349,-12.428989,-13.506913,-14.320286,-15.436788,-16.463448,-17.424345,-18.411865,-19.360914
3.6040359,2.5798397,1.4855657,.47657883,-.47303036,-1.622084,-2.7469423,-3.6313698,-4.6734285,-5.7006907,-6.7488203,-7.9121866,-8.891922,-9.975069,-10.88563,-11.97328,-12.988559,-14.086648,-14.826365,-16.069107
-.54819191,-1.5491301,-2.5329967,-3.5624604,-4.4649906,-5.4551373,-6.5511932,-7.5818181,-8.550333,-9.4903851,-10.586486,-11.515704,-12.593146,-13.393245,-14.567403,-15.491919,-16.578987,-17.4067,-18.651672,-19.608364
-3.8272882,-4.8766546,-5.7546425,-6.6349535,-7.684413,-8.5997658,-9.6334457,-10.470307,-11.450401,-12.397508,-13.674214,-14.528051,-15.384772,-16.198429,-17.228014,-18.379482,-19.333342,-20.193781,-21.327114,-22.151117
-.32231006,-1.3718519,-2.3522069,-3.3370385,-4.3536234,-5.3222618,-6.2579117,-7.3426886,-8.3478746,-9.2941217,-10.267208,-11.194859,-12.303731,-13.31013,-14.308661,-15.255484,-16.443228,-17.288406,-18.16188,-19.206654
2.2576561,1.2126709,.2016795,-.84092021,-1.8002551,-2.8427327,-3.8825037,-4.8763943,-5.9175062,-6.8508129,-7.8628998,-8.9046383,-9.9054422,-10.903431,-11.943146,-13.144386,-13.98578,-15.063656,-15.975958,-17.118359
-1.7432071,-2.7253058,-3.8079658,-4.6752391,-5.695467,-6.5695639,-7.6065011,-8.5143404,-9.5628176,-10.517886,-11.56674,-12.354687,-13.506158,-14.431163,-15.355438,-16.51219,-17.508995,-18.402914,-19.427568,-20.257454
-.023064107,-.9926247,-2.0669878,-3.0369666,-3.8870153,-5.0347667,-6.0376334,-7.1382613,-7.9507236,-9.0761232,-10.013456,-11.113103,-12.176784,-13.102064,-14.219801,-15.116398,-16.076582,-17.193527,-18.244951,-19.040907
-2.7172222,-3.7136171,-4.6507173,-5.6600666,-6.6564503,-7.5068235,-8.670742,-9.5664454,-10.473207,-11.526919,-12.587062,-13.422821,-14.446849,-15.459133,-16.451534,-17.285654,-18.354345,-19.306274,-20.264431,-21.177797
.60602587,-.39829126,-1.3926151,-2.3845625,-3.2778051,-4.4330606,-5.3135815,-6.3212709,-7.3604121,-8.2973032,-9.3020191,-10.287403,-11.348806,-12.526156,-13.328985,-14.312975,-15.247387,-16.190929,-17.429876,-18.432007
-3.2584529,-4.2185259,-5.1839881,-6.102365,-7.176168,-8.084734,-9.0362043,-9.9564886,-11.033084,-11.954076,-13.052925,-13.821269,-14.879757,-15.722665,-16.626232,-17.894007,-18.83753,-19.734066,-20.53175,-21.600798
.099136584,-.89195794,-1.9145606,-2.970474,-3.9580328,-4.9626231,-5.9308448,-7.042264,-7.826519,-8.9185009,-9.9684515,-10.916308,-11.829945,-12.854488,-13.873308,-15.006591,-15.912883,-17.014761,-17.87228,-19.155735
-2.0899196,-3.085911,-4.0391812,-5.0160618,-5.9793139,-6.9308472,-7.9448514,-8.8941202,-9.9883261,-10.923717,-11.963009,-12.82168,-13.928315,-14.83741,-15.862273,-16.772985,-17.749126,-18.784655,-19.854317,-20.709518
-1.4248799,-2.4250832,-3.3433747,-4.3569331,-5.4596767,-6.4042673,-7.3805327,-8.3105764,-9.1746378,-10.10407,-11.153871,-12.020438,-13.2802,-14.175167,-15.188656,-16.035368,-17.178242,-18.013285,-19.008873,-20.046932
8.1648779,7.0465412,5.9218559,4.9067273,3.753077,2.6997416,1.6342723,.52887368,-.50381517,-1.6848811,-2.8198392,-3.7083275,-4.8937378,-5.9827833,-6.8778672,-8.3193712,-9.3819399,-10.215922,-11.397824,-12.443319
-1.1276034,-2.1411216,-3.1168339,-4.1400676,-5.0553408,-6.1380024,-7.077599,-8.0555153,-8.9091301,-9.9634552,-11.052567,-12.018937,-12.967541,-14.010055,-14.983609,-16.047014,-16.842966,-18.017879,-18.940966,-20.031437
.69324356,-.3390629,-1.3190806,-2.3745599,-3.3515451,-4.3738585,-5.3214183,-6.3281422,-7.5375328,-8.4225664,-9.4639645,-10.346403,-11.510158,-12.415691,-13.474702,-14.487254,-15.435105,-16.344675,-17.45104,-18.421412
-1.0649523,-2.1213732,-3.1003435,-4.0168629,-5.0477242,-6.0154896,-7.0871253,-8.0610113,-9.1040983,-10.031657,-11.025909,-12.047733,-12.965526,-13.839485,-14.838066,-15.964562,-17.010263,-18.071781,-18.806479,-19.878096
.64021212,-.38150391,-1.4373751,-2.4158049,-3.3577955,-4.3671904,-5.369947,-6.2543111,-7.5265155,-8.4043465,-9.5040054,-10.419899,-11.407325,-12.832229,-13.617166,-14.647968,-15.674998,-16.732876,-17.625252,-18.577246
-.49704808,-1.4732693,-2.5175905,-3.4626284,-4.4644003,-5.5001583,-6.4815679,-7.5965309,-8.4384556,-9.4241009,-10.54875,-11.540916,-12.49328,-13.622487,-14.55793,-15.490023,-16.441559,-17.419828,-18.258223,-19.449625
-3.8304157,-4.7859087,-5.8063149,-6.6406622,-7.6304975,-8.6010761,-9.5513172,-10.625149,-11.4417,-12.455074,-13.50242,-14.410171,-15.540264,-16.314224,-17.453613,-18.348778,-19.247286,-20.191313,-21.254301,-22.240458
-1.4016966,-2.3763382,-3.3767366,-4.41675,-5.392499,-6.3630462,-7.2875032,-8.1973391,-9.2664022,-10.329041,-11.159781,-12.234896,-13.317113,-14.275785,-15.254202,-16.427227,-17.314369,-18.18609,-19.267801,-20.312004
-2.4989693,-3.4913421,-4.4117136,-5.4830427,-6.3972087,-7.2894678,-8.2460804,-9.3406315,-10.236485,-11.183065,-12.035029,-12.967013,-14.047349,-15.029039,-16.022816,-16.930786,-17.981964,-18.870867,-19.916754,-20.816217
